SMILES,PAMPA,cluster,LogP,Num_Atoms,MolWt,MaxAbsPartialCharge,MinAbsPartialCharge,MaxPartialCharge,MinPartialCharge,NumRotatableBonds,NumAliphaticRings,NumAromaticRings,TPSA,Nchiral,NumHDonors,NumHAcceptors,t-SNE1,t-SNE2
CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,-5.89,3,1.7143000000000066,53,740.410877372,0.45359547490451757,0.010891709043009845,0.2456471486456009,-0.45359547490451757,9,4,1,175.92,4,3,9,-4.218811,-32.30765
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)CCCNC(=O)[C@H](Cc2ccccc2)NC1=O,-6.64,3,1.2956000000000025,32,444.273655632,0.35430746031999194,0.0016713302920470586,0.2427474515590152,-0.35430746031999194,4,1,1,116.4,4,4,4,-68.36035,34.971817
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CC(C)C)C(=O)[C@H]2CCCN2C1=O,-8.71,3,5.313300000000005,58,800.520033896,0.34250668944498475,0.0017018167860998034,0.24547084518196066,-0.34250668944498475,11,3,2,139.44,4,2,6,-17.413883,-35.601845
CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)[C@@H]2CCCN2C1=O,-7.24,3,0.12360000000000415,35,488.263484872,0.49676821875226534,0.0016762599333135582,0.24560685152718992,-0.49676821875226534,6,2,1,137.07000000000002,6,4,6,-68.62566,33.088676
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.23,3,4.268900000000005,58,792.45743364,0.3507200494923187,0.001671490444961921,0.2454259639259739,-0.3507200494923187,10,2,3,148.23000000000002,5,3,6,-72.34336,-4.0909095
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-5.41,3,2.9892000000000083,59,813.4788973560001,0.34250586143538875,0.0016796277936284097,0.245675462435479,-0.34250586143538875,8,3,2,159.75,6,2,7,-37.650658,-25.532835
CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,-5.15,3,2.9371000000000063,59,816.4421775,0.45359547490451757,0.0016794738147991944,0.24564714865610537,-0.45359547490451757,11,4,2,175.92,4,3,9,-2.9692018,-31.948242
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.32,3,4.529800000000006,62,853.510197484,0.37872781868083016,0.0017018168891035155,0.2454719753663892,-0.37872781868083016,15,2,3,161.56,4,2,8,-20.295647,-55.264744
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.38,3,4.268900000000005,58,792.45743364,0.3507200494923187,0.001671490444961921,0.2454259639259739,-0.3507200494923187,10,2,3,148.23000000000002,5,3,6,-72.34992,-4.0714307
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,-6.85,3,2.8233000000000086,56,782.494213072,0.3814283005900991,0.0016794738072425262,0.24547074415154135,-0.3814283005900991,14,3,1,166.69,4,3,8,-15.694937,-46.12991
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.75,3,3.917700000000009,64,875.49454742,0.35072402860720503,0.0016798273817040332,0.24567554174836131,-0.35072402860720503,10,3,3,177.33,6,4,7,-62.615585,-27.700874
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.68,3,2.313800000000004,50,688.394833384,0.34279607303718934,0.0016714807037302684,0.2456471312495712,-0.34279607303718934,8,2,2,157.02,5,4,6,-70.2304,6.5709305
CN1C(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]1Cc1ccc(O)cc1,-5.28,3,-2.046099999999993,47,653.3173113360001,0.5079666451555881,0.0016716845875797603,0.24748129979432515,-0.5079666451555881,11,1,2,246.28,5,8,9,-73.79434,10.334202
CC[C@H](C)[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)CN(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)C[C@@H](C(=O)N2CCCCC2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC1=O,-5.0,3,1.4912999999999998,87,1205.6848673519999,0.39071689669274545,0.0016716818775893017,0.2454291191277196,-0.39071689669274545,14,2,3,322.74999999999994,11,10,12,-20.066051,64.5629
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,-5.94,3,3.423800000000006,55,780.397725844,0.38285076015571995,0.001679485233529655,0.24564713129204185,-0.38285076015571995,12,2,2,148.67000000000002,4,2,7,-24.974031,-55.178764
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-6.57,3,1.8069000000000088,54,751.463247292,0.3428000507906044,0.0016798273817139374,0.24567554301543806,-0.3428000507906044,8,3,1,186.12,7,5,7,-37.119778,5.3555355
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](C)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-5.08,3,3.7788000000000066,59,810.479231704,0.3430434808566176,0.010065886405618464,0.2456473020390853,-0.3430434808566176,13,2,3,157.26,4,2,8,-18.895834,-54.252537
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-6.23,3,3.2337000000000087,62,847.463247292,0.35073036517930084,0.0016796277936284097,0.245675462435479,-0.35073036517930084,8,3,3,168.54,6,3,7,-58.5892,-29.006662
CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-6.16,3,2.647000000000009,58,799.463247292,0.3428000507863664,0.0016796277893677358,0.24567534194341448,-0.3428000507863664,8,3,2,168.54000000000002,6,3,7,-40.33881,-23.683798
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-6.24,3,2.3463000000000083,55,765.4788973560001,0.3426212182548794,0.001679472289587739,0.24546222752916091,-0.3426212182548794,13,3,1,159.75,4,2,7,-17.932995,-47.359726
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.25,3,4.259900000000007,65,889.510197484,0.350723895106005,0.0016798273817040332,0.24567554174836131,-0.350723895106005,10,3,3,168.54,6,3,7,-60.84864,-26.160873
CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.99,3,2.802700000000007,60,819.431947164,0.34279177040940423,0.0016796277893677358,0.24567534194342147,-0.34279177040940423,8,3,3,168.54,5,3,7,-57.69014,-29.990316
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.48,3,3.153900000000003,54,736.394833384,0.34250561459558754,0.0016794292189319469,0.24564692976607944,-0.34250561459558754,8,2,3,139.44,4,2,6,-69.35341,-5.466922
CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.12,3,2.64700000000001,58,799.463247292,0.3428000507863519,0.0016798283901974958,0.2456755440274391,-0.3428000507863519,8,3,2,168.54000000000002,6,3,7,-41.63623,-23.818806
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-5.95,3,2.0281000000000065,51,710.436698196,0.3814283005900991,0.0016794738072289156,0.24547074415152773,-0.3814283005900991,10,3,1,157.46,4,3,7,-16.939487,-46.091133
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](CC(C)C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.43,3,2.9086000000000096,56,786.5367465800001,0.37872781868083016,0.009908901445681607,0.24534655283586115,-0.37872781868083016,16,2,1,166.48999999999998,4,2,9,-19.233578,-50.855797
CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.04,3,2.656000000000006,51,702.410483448,0.34279607165351955,0.0016716812903467243,0.24542739075078085,-0.34279607165351955,8,2,2,148.23000000000002,5,3,6,-67.90005,4.2615013
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-5.2,3,2.656000000000005,51,702.410483448,0.34278803920000056,0.0016714807079691476,0.24564713124957122,-0.34278803920000056,8,2,2,148.23000000000002,5,3,6,-67.69496,5.989098
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.9,3,2.6470000000000065,58,799.4632472919999,0.34279201694904105,0.0016798273817139374,0.24567554301544506,-0.34279201694904105,8,3,2,168.54,6,3,7,-41.27623,-22.991734
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCN2CCOCC2)C(=O)[C@H]2CCCN2C1=O,-6.37,3,4.042000000000007,64,879.5258475479999,0.3787927180009819,0.0017018152319488258,0.24546134172977627,-0.3787927180009819,14,3,3,151.91,4,2,8,-21.450264,-53.80029
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.53,3,3.853300000000007,59,812.494881768,0.34250668944498475,0.0017018152318848487,0.245461341783377,-0.34250668944498475,13,2,3,157.26,4,2,8,-19.580942,-52.515366
NCCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3cc(Br)ccc23)NC(=O)[C@H](CCCCN)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3cc(Br)ccc23)NC1=O,-5.34,3,3.1612000000000045,55,881.222339868,0.36085621270267587,0.0027329154525059943,0.24567696374625878,-0.36085621270267587,12,2,4,220.32999999999996,5,8,7,-64.85565,-5.32438
CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,-6.34,3,1.9590000000000052,45,632.4261335119999,0.3430436848168334,0.018276408377437475,0.24533557024138314,-0.3430436848168334,8,3,0,148.23000000000002,4,3,6,-19.983408,-38.992653
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-6.05,3,2.647000000000009,58,799.4632472919999,0.34251390402516757,0.0016796277936284097,0.245675462435479,-0.34251390402516757,8,3,2,168.54,6,3,7,-39.20411,-22.639187
CC(C)C[C@@H]1NCCCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC1=O,-4.5,3,1.9131000000000007,31,430.29439107599995,0.3543078623161844,0.0016713286933293678,0.24244973812959886,-0.3543078623161844,4,1,1,99.32999999999998,3,4,4,-67.34569,34.949394
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.25,3,3.917700000000006,64,875.49454742,0.3507240286072128,0.0016796277893578306,0.24567534067633773,-0.3507240286072128,10,3,3,177.33,6,4,7,-61.834965,-28.225327
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,-5.1,3,3.5240000000000054,52,722.473083704,0.34250668944498475,0.0016794738112810598,0.2454708420643205,-0.34250668944498475,10,3,1,139.44,4,2,6,-17.976395,-36.84576
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-5.05,3,3.5405000000000086,57,799.5207621679999,0.3814283005900991,0.005987606646047385,0.24570216932828373,-0.3814283005900991,13,3,1,174.7,4,2,9,-16.295683,-55.727818
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.11,3,3.1655000000000095,57,796.5098631359999,0.3814283005900991,0.0016794738114783306,0.24547086400708287,-0.3814283005900991,14,3,1,157.9,4,2,8,-15.5040655,-46.64126
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.0,3,2.656000000000005,51,702.410483448,0.34274753652465123,0.0016796288149865202,0.24540720631620308,-0.34274753652465123,8,2,2,148.23,5,3,6,-67.56125,5.3089514
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.58,3,2.304800000000008,57,785.447597228,0.3428000507906044,0.0016796277893677358,0.24567534194341448,-0.3428000507906044,8,3,2,177.33,6,4,7,-42.943142,-19.79163
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,-6.0,3,4.204000000000007,58,820.429025972,0.3814283005900991,0.0016794738190349986,0.24564713129204185,-0.3814283005900991,11,3,2,148.67000000000002,4,2,7,-24.851042,-54.084328
CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.63,3,3.144900000000007,61,833.447597228,0.3427475365203765,0.0016796277936284097,0.24567546243548605,-0.3427475365203765,8,3,3,159.75,5,2,7,-57.484383,-29.811989
CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-6.05,3,2.056500000000007,54,754.426527436,0.45359547490451757,0.01006588641257797,0.2456471486456009,-0.45359547490451757,9,4,1,167.13,4,2,9,-4.151451,-32.39083
CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.52,3,2.9892000000000083,59,813.4788973560001,0.342747536520391,0.0016798283944581883,0.2456756645195106,-0.342747536520391,8,3,2,159.75,6,2,7,-37.11037,-26.048851
CC(C)C[C@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](Cc2ccccc2)NCCCCCCNC1=O,-4.9,3,1.9131000000000007,31,430.294391076,0.35431831287766224,0.0033303398441859393,0.24243981540828657,-0.35431831287766224,4,1,1,99.33000000000001,3,4,4,-67.40083,34.98778
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.88,3,4.348700000000009,66,903.525847548,0.3507303749743316,0.0016798283901875912,0.24567554276036238,-0.3507303749743316,10,3,3,177.33,7,4,7,-62.58282,-26.31126
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.69,3,2.6560000000000032,51,702.410483448,0.3425139040228667,0.0016794292189319469,0.24564713124957818,-0.3425139040228667,8,2,2,148.23,5,3,6,-67.153854,5.9815116
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.57,3,3.770000000000006,52,724.488733768,0.3427478967667286,0.010065886405629713,0.24534502052359702,-0.3427478967667286,13,2,1,139.44,4,2,6,-20.039654,-49.401115
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.18,3,2.8027000000000095,60,819.431947164,0.3428000507863519,0.0016796277893677358,0.24567534194341448,-0.3428000507863519,8,3,3,168.54000000000002,5,3,7,-57.966362,-29.959484
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.59,3,3.2427000000000037,55,750.410483448,0.35073036517930084,0.0016794292189319469,0.24564569788805038,-0.35073036517930084,8,2,3,148.23,5,3,6,-69.85752,-5.1476846
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.76,3,4.513400000000005,61,826.441783576,0.3507303749743316,0.0016712898589076822,0.24564569788804336,-0.3507303749743316,10,2,4,157.02,5,4,6,-72.177055,-6.5613956
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.52,3,2.9892000000000074,59,813.4788973560001,0.34250427209819945,0.001679827385974629,0.24567566350750955,-0.34250427209819945,8,3,2,159.75,6,2,7,-38.075283,-27.357964
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCN2CCOCC2)C(=O)[C@H]2CCCN2C1=O,-8.28,3,0.4598000000000111,52,733.473811976,0.3814283005900991,0.01006588641257797,0.2453903154527832,-0.3814283005900991,10,4,0,161.14000000000001,4,2,9,-13.801721,-45.47128
CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.82,3,4.259900000000007,65,889.510197484,0.350723895106005,0.0016798273817040332,0.24567554174836131,-0.350723895106005,10,3,3,168.54,6,3,7,-61.017403,-26.574198
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](CC(C)C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.16,3,1.7836000000000074,47,664.4523482599999,0.38285076016236735,0.01006588646359927,0.24534502052359702,-0.38285076016236735,12,2,0,148.67000000000002,4,2,7,-24.661882,-59.507107
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.71,3,3.4198000000000066,61,841.510197484,0.3507240286072128,0.0016798273817040332,0.24567554174836131,-0.3507240286072128,10,3,2,186.12,7,5,7,-76.38435,-16.407715
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-6.27,3,2.2676000000000043,55,761.41121172,0.45359547490451757,0.008534334222262135,0.2456471486456009,-0.45359547490451757,10,3,2,170.79,4,2,9,-3.8276896,-33.77929
CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.64,3,2.9892000000000083,59,813.4788973560001,0.342747536520391,0.0016798283944581883,0.2456756645195106,-0.342747536520391,8,3,2,159.75,6,2,7,-36.76652,-25.832691
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-6.9,3,4.110100000000008,61,843.4894620399999,0.38285076015571995,0.001701828208393898,0.24570216933332534,-0.38285076015571995,14,2,3,174.7,4,2,9,-22.507483,-58.69155
CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-5.66,3,2.656000000000005,51,702.410483448,0.34278803920000056,0.0016714807079691476,0.24564713124957122,-0.34278803920000056,8,2,2,148.23000000000002,5,3,6,-67.69133,5.9752693
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.9,3,2.989200000000009,59,813.4788973560001,0.34250561459788853,0.0016798283944581883,0.24567566451950354,-0.34250561459788853,8,3,2,159.75,6,2,7,-36.584045,-27.182621
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-6.01,3,3.38130000000001,65,893.5163454839999,0.3426212182548794,0.0016794722971445297,0.24564730204958987,-0.3426212182548794,15,3,3,177.57,4,2,9,-18.81489,-56.014473
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.07,3,3.917700000000007,64,875.49454742,0.35072402860720503,0.0016798273817040332,0.24567554174836131,-0.35072402860720503,10,3,3,177.32999999999998,6,4,7,-62.690174,-27.62896
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-7.61,3,5.5265000000000075,64,878.53059858,0.3814283005900991,0.0017018167862698505,0.2454708671246958,-0.3814283005900991,14,3,3,148.67000000000002,4,2,7,-21.513803,-53.64385
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,-5.69,3,4.268900000000005,58,792.45743364,0.3507199159943814,0.0016714894365696066,0.2456417765776379,-0.3507199159943814,10,2,3,148.23,5,3,6,-72.338005,-4.053084
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.71,3,3.1449000000000087,61,833.447597228,0.34250561459788853,0.0016796277936284097,0.245675462435479,-0.34250561459788853,8,3,3,159.75,5,2,7,-57.354527,-29.838245
