SMILES,PAMPA,cluster,LogP,Num_Atoms,MolWt,MaxAbsPartialCharge,MinAbsPartialCharge,MaxPartialCharge,MinPartialCharge,NumRotatableBonds,NumAliphaticRings,NumAromaticRings,TPSA,Nchiral,NumHDonors,NumHAcceptors,t-SNE1,t-SNE2
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-6.05,3,2.647000000000009,58,799.4632472919999,0.3425139040251675,0.0016796277936284,0.245675462435479,-0.3425139040251675,8,3,2,168.54,6,3,7,60.069023,7.6725273
CC(C)C[C@@H]1NCCCCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C)NC1=O,-4.5,3,1.913100000000001,31,430.294391076,0.3543078623161844,0.0016713286933293,0.2424497381295988,-0.3543078623161844,4,1,1,99.32999999999998,3,4,4,5.505282,8.635446
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.25,3,3.917700000000006,64,875.49454742,0.3507240286072128,0.0016796277893578,0.2456753406763377,-0.3507240286072128,10,3,3,177.33,6,4,7,48.301723,-17.032078
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,-5.1,3,3.5240000000000054,52,722.473083704,0.3425066894449847,0.001679473811281,0.2454708420643205,-0.3425066894449847,10,3,1,139.44,4,2,6,36.29129,-47.548294
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-5.05,3,3.5405000000000086,57,799.5207621679999,0.3814283005900991,0.0059876066460473,0.2457021693282837,-0.3814283005900991,13,3,1,174.7,4,2,9,36.97489,-66.52049
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.11,3,3.165500000000009,57,796.5098631359999,0.3814283005900991,0.0016794738114783,0.2454708640070828,-0.3814283005900991,14,3,1,157.9,4,2,8,42.31239,-48.417744
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.0,3,2.656000000000005,51,702.410483448,0.3427475365246512,0.0016796288149865,0.245407206316203,-0.3427475365246512,8,2,2,148.23,5,3,6,46.431694,8.453672
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.58,3,2.304800000000008,57,785.447597228,0.3428000507906044,0.0016796277893677,0.2456753419434144,-0.3428000507906044,8,3,2,177.33,6,4,7,49.686577,0.3748482
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,-6.0,3,4.204000000000007,58,820.429025972,0.3814283005900991,0.0016794738190349,0.2456471312920418,-0.3814283005900991,11,3,2,148.67000000000002,4,2,7,32.178238,-57.067585
CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.63,3,3.144900000000007,61,833.447597228,0.3427475365203765,0.0016796277936284,0.245675462435486,-0.3427475365203765,8,3,3,159.75,5,2,7,58.077877,-8.555678
CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-6.05,3,2.056500000000007,54,754.426527436,0.4535954749045175,0.0100658864125779,0.2456471486456009,-0.4535954749045175,9,4,1,167.13,4,2,9,15.041296,-70.45181
CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.52,3,2.9892000000000083,59,813.4788973560001,0.342747536520391,0.0016798283944581,0.2456756645195106,-0.342747536520391,8,3,2,159.75,6,2,7,65.22014,9.882921
CC(C)C[C@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](Cc2ccccc2)NCCCCCCNC1=O,-4.9,3,1.913100000000001,31,430.294391076,0.3543183128776622,0.0033303398441859,0.2424398154082865,-0.3543183128776622,4,1,1,99.33,3,4,4,5.8490376,9.245807
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.88,3,4.348700000000009,66,903.525847548,0.3507303749743316,0.0016798283901875,0.2456755427603623,-0.3507303749743316,10,3,3,177.33,7,4,7,43.387566,-22.4752
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.69,3,2.6560000000000032,51,702.410483448,0.3425139040228667,0.0016794292189319,0.2456471312495781,-0.3425139040228667,8,2,2,148.23,5,3,6,45.514076,8.904182
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.57,3,3.770000000000006,52,724.488733768,0.3427478967667286,0.0100658864056297,0.245345020523597,-0.3427478967667286,13,2,1,139.44,4,2,6,49.21955,-54.452602
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.18,3,2.802700000000009,60,819.431947164,0.3428000507863519,0.0016796277893677,0.2456753419434144,-0.3428000507863519,8,3,3,168.54000000000002,5,3,7,57.606873,-9.578258
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.59,3,3.242700000000004,55,750.410483448,0.3507303651793008,0.0016794292189319,0.2456456978880503,-0.3507303651793008,8,2,3,148.23,5,3,6,49.716194,5.474786
CC(C)C[C@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.76,3,4.513400000000005,61,826.441783576,0.3507303749743316,0.0016712898589076,0.2456456978880433,-0.3507303749743316,10,2,4,157.02,5,4,6,45.86868,-12.397252
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.52,3,2.9892000000000074,59,813.4788973560001,0.3425042720981994,0.0016798273859746,0.2456756635075095,-0.3425042720981994,8,3,2,159.75,6,2,7,64.48328,12.356489
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CCN2CCOCC2)C(=O)[C@H]2CCCN2C1=O,-8.28,3,0.4598000000000111,52,733.473811976,0.3814283005900991,0.0100658864125779,0.2453903154527832,-0.3814283005900991,10,4,0,161.14,4,2,9,43.703403,-48.180763
CC(C)C[C@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.82,3,4.259900000000007,65,889.510197484,0.350723895106005,0.001679827381704,0.2456755417483613,-0.350723895106005,10,3,3,168.54,6,3,7,45.022987,-20.72197
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](CC(C)C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.16,3,1.7836000000000074,47,664.4523482599999,0.3828507601623673,0.0100658864635992,0.245345020523597,-0.3828507601623673,12,2,0,148.67000000000002,4,2,7,50.61486,-54.581432
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.71,3,3.4198000000000066,61,841.510197484,0.3507240286072128,0.001679827381704,0.2456755417483613,-0.3507240286072128,10,3,2,186.12,7,5,7,40.812973,-14.024284
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-6.27,3,2.2676000000000043,55,761.41121172,0.4535954749045175,0.0085343342222621,0.2456471486456009,-0.4535954749045175,10,3,2,170.79,4,2,9,17.034878,-70.22989
CC(C)C[C@@H]1NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.64,3,2.9892000000000083,59,813.4788973560001,0.342747536520391,0.0016798283944581,0.2456756645195106,-0.342747536520391,8,3,2,159.75,6,2,7,65.20137,9.328751
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2cc(CC(C)C)on2)C(=O)[C@H]2CCCN2C1=O,-6.9,3,4.110100000000008,61,843.4894620399999,0.3828507601557199,0.0017018282083938,0.2457021693333253,-0.3828507601557199,14,2,3,174.7,4,2,9,28.24158,-64.811516
CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-5.66,3,2.656000000000005,51,702.410483448,0.3427880392000005,0.0016714807079691,0.2456471312495712,-0.3427880392000005,8,2,2,148.23000000000002,5,3,6,45.86753,7.5454793
CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.9,3,2.989200000000009,59,813.4788973560001,0.3425056145978885,0.0016798283944581,0.2456756645195035,-0.3425056145978885,8,3,2,159.75,6,2,7,66.609924,10.019235
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCN2CCCC2=O)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2Cn2cccn2)C(=O)[C@H]2CCCN2C1=O,-6.01,3,3.38130000000001,65,893.5163454839999,0.3426212182548794,0.0016794722971445,0.2456473020495898,-0.3426212182548794,15,3,3,177.57,4,2,9,32.684788,-64.0453
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.07,3,3.917700000000007,64,875.49454742,0.350724028607205,0.001679827381704,0.2456755417483613,-0.350724028607205,10,3,3,177.32999999999998,6,4,7,48.96079,-15.973008
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-7.61,3,5.526500000000008,64,878.53059858,0.3814283005900991,0.0017018167862698,0.2454708671246958,-0.3814283005900991,14,3,3,148.67000000000002,4,2,7,25.396633,-63.5812
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,-5.69,3,4.268900000000005,58,792.45743364,0.3507199159943814,0.0016714894365696,0.2456417765776379,-0.3507199159943814,10,2,3,148.23,5,3,6,30.156546,-15.047272
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.71,3,3.1449000000000087,61,833.447597228,0.3425056145978885,0.0016796277936284,0.245675462435479,-0.3425056145978885,8,3,3,159.75,5,2,7,58.11828,-8.276267
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.46,3,2.6470000000000065,58,799.4632472919999,0.3425056145978885,0.0016798273859746,0.2456756635075025,-0.3425056145978885,8,3,2,168.54,6,3,7,60.684296,10.580903
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,-6.34,3,2.313800000000004,50,688.3948333839999,0.3427960716567827,0.0016716802819428,0.2454273907507738,-0.3427960716567827,8,2,2,157.01999999999998,5,4,6,42.189133,5.896731
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.36,3,2.647000000000008,58,799.463247292,0.3427475365246512,0.0016798273859746,0.2456756635075095,-0.3427475365246512,8,3,2,168.54,6,3,7,61.143723,9.384399
CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,-4.87,3,3.9770000000000056,56,780.514948516,0.3787278186808301,0.0016794738070588,0.2454707222088157,-0.3787278186808301,14,3,1,157.46,4,3,7,37.721844,-46.85214
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-6.47,3,3.4288000000000043,54,744.45743364,0.3507200494955892,0.0016714894365618,0.2453396250296582,-0.3507200494955892,10,2,2,165.81,6,5,6,40.360607,-10.460685
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-9.27,3,6.732700000000006,66,898.5356839599999,0.3425066894449847,0.0017018152318847,0.2454613417297121,-0.3425066894449847,16,2,4,139.44,4,2,6,25.13791,-62.354454
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-8.56,3,5.025700000000006,62,850.499298452,0.4917525338054419,0.0016794915855948,0.2455806772004999,-0.4917525338054419,16,2,3,148.67000000000002,4,2,7,34.07279,-58.944653
CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-5.46,3,2.647000000000009,58,799.4632472919999,0.3425139040251675,0.0016796277936284,0.245675462435479,-0.3425139040251675,8,3,2,168.54,6,3,7,58.996723,8.062395
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(C)C(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)NC1=O,-5.9,3,3.0837000000000065,64,879.4894620399999,0.5079666451555881,0.0016794325134958,0.2458905275968033,-0.5079666451555881,10,2,3,188.77,7,4,8,53.52463,8.868954
CC(C)C[C@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.97,3,2.6470000000000065,58,799.4632472919999,0.3425056145978885,0.0016798273859746,0.2456756635075025,-0.3425056145978885,8,3,2,168.54,6,3,7,59.993275,10.517214
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.37,3,4.34870000000001,66,903.525847548,0.3507239499143016,0.001679827381704,0.2456755417483613,-0.3507239499143016,10,3,3,177.32999999999998,7,4,7,43.39891,-21.734894
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccc(Cl)cc2)C(=O)[C@H]2CCCN2C1=O,-7.97,3,5.213600000000005,57,806.449761416,0.342747692796453,0.0100658864056297,0.2456471312870015,-0.342747692796453,13,2,2,139.44,4,2,6,32.314846,-59.107418
CC(C)C[C@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.75,3,2.647000000000009,58,799.4632472919999,0.3427920169533081,0.0016796277893677,0.2456753419434214,-0.3427920169533081,8,3,2,168.54,6,3,7,59.06082,8.070511
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-6.08,3,2.744800000000005,52,716.426133512,0.3507303651793087,0.0016796288107185,0.2454070842620546,-0.3507303651793087,8,2,2,157.02,6,4,6,48.74576,15.438534
CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@H](C)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,-7.48,3,0.8053000000000075,45,634.405398068,0.3814283005900991,0.0182764083774374,0.2453355702413831,-0.3814283005900991,8,3,0,157.46,4,3,7,46.81939,-43.33346
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,-6.6,3,2.402600000000006,51,702.410483448,0.3507303651825632,0.0016716802819428,0.2430634151409954,-0.3507303651825632,8,2,2,165.81,6,5,6,39.946537,4.7820115
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O,-5.83,3,2.656000000000005,51,702.410483448,0.3427475365246512,0.0016796288149865,0.245407206316203,-0.3427475365246512,8,2,2,148.23,5,3,6,46.203964,8.561909
CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.26,3,4.015500000000005,58,792.45743364,0.3507303749743395,0.0016714894365618,0.2429559672022099,-0.3507303749743395,10,2,3,165.81,6,5,6,43.30811,-10.9732895
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CCCCc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-7.95,3,6.178900000000006,66,900.5149485159999,0.4917525338054419,0.0017018345603859,0.2455806803181133,-0.4917525338054419,16,2,4,148.67000000000002,4,2,7,25.139788,-62.48089
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCCCC2)C(=O)[C@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@@H]2CCCN2C1=O,-5.7,3,2.754200000000007,50,704.4836483879999,0.3787278186808301,0.0117592752114666,0.2453465528304012,-0.3787278186808301,12,3,0,157.46,4,3,7,46.593834,-42.255558
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOC)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.65,3,3.3794000000000075,55,762.467998324,0.3828507601557199,0.0017018282007777,0.245541621806705,-0.3828507601557199,12,2,2,148.67000000000002,4,2,7,27.635225,-60.987926
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C1=O,-5.87,3,2.647000000000009,58,799.4632472919999,0.3427920169533081,0.0016796277893677,0.2456753419434214,-0.3427920169533081,8,3,2,168.54,6,3,7,60.49567,7.584854
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)CN(Cc2ccccc2)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,-6.05,3,2.3138000000000045,50,688.394833384,0.3427877912799426,0.0016716802861962,0.2453394242399332,-0.3427877912799426,8,2,2,157.01999999999998,5,4,6,42.428085,6.4636426
CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@H]2CCCN2C1=O,-5.4,3,2.98920000000001,59,813.4788973560001,0.3424960782498446,0.0016796277936284,0.245675462435486,-0.3424960782498446,8,3,2,159.75,6,2,7,64.525406,9.738093
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.88,3,4.259900000000007,65,889.510197484,0.350723895106005,0.001679827381704,0.2456755417483613,-0.350723895106005,10,3,3,168.54,6,3,7,44.81806,-20.76626
CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.12,3,2.64700000000001,58,799.463247292,0.3428000507863519,0.0016798283901974,0.2456755440274391,-0.3428000507863519,8,3,2,168.54000000000002,6,3,7,58.243702,10.077823
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-7.84,3,1.6005000000000082,50,706.462912944,0.3814283005900991,0.0117592752114666,0.2453465528304012,-0.3814283005900991,12,3,0,166.69,4,3,8,45.605305,-43.066204
CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C(=O)CN(Cc2ccccc2)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.97,3,2.9892000000000083,59,813.4788973560001,0.3425042707155879,0.0016798273859746,0.2456756635075095,-0.3425042707155879,8,3,2,159.75,6,2,7,63.57521,10.711628
CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-7.3,3,2.304800000000008,57,785.447597228,0.3428000507906044,0.0016796277893677,0.2456753419434144,-0.3428000507906044,8,3,2,177.33,6,4,7,49.006283,1.137217
CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.25,3,2.989200000000009,59,813.4788973560001,0.3425056145978885,0.0016798283944581,0.2456756645195035,-0.3425056145978885,8,3,2,159.75,6,2,7,66.07505,10.9587555
CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.25,3,2.989200000000009,59,813.4788973560001,0.3425056145978885,0.0016798283944581,0.2456756645195035,-0.3425056145978885,8,3,2,159.75,6,2,7,66.00567,10.440299
CCCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)CN(CC2CCOCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-7.23,3,1.7143000000000066,53,740.410877372,0.4535954749045175,0.0108917090430098,0.2456471486456009,-0.4535954749045175,9,4,1,175.92,4,3,9,14.602123,-70.63424
CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.77,3,3.4198000000000093,61,841.510197484,0.3507240286072128,0.001679827381704,0.2456755417483613,-0.3507240286072128,10,3,2,186.12,7,5,7,40.385895,-13.302302
